,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,followers,Tweet
55,payakraopet_JSP,2022-09-22 16:04:25+00:00,4.0,,1.0,0.0,1.5729801448051302e+18,https://twitter.com/payakraopet_JSP/status/1572980144805130240,,"['Janasena', 'PawanKalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572979858988093440/pu/img/NfgSgIpq4DAlRJXw.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572979858988093440/pu/vid/576x1280/CJbRd5jHQarb1jSf.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572979858988093440/pu/vid/480x1066/14uqsth1U5DY0Ebs.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572979858988093440/pu/pl/mI2Car0yX_YjENPQ.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572979858988093440/pu/vid/320x710/-KbUEh_PEmhIJS0I.mp4?tag=12', bitrate=632000)], duration=10.081, views=13)]",janasena,689.0,"@JanaSenaParty క్రియా మెంబర్స్ అందరూ తప్పనిసరిగా
ఈ అస్త్ర యాప్ Install చేసుకోవాలి.

Link: https://t.co/LiKj6OVD9x

#Janasena
#PawanKalyan https://t.co/B4KgmVbOc7"
56,GudiseGowtham,2022-09-22 16:03:06+00:00,0.0,,0.0,0.0,1.5729798138661765e+18,https://twitter.com/GudiseGowtham/status/1572979813866176512,,['Janasainikulu'],,janasena,149.0,"#Janasainikulu andharu respond avvandi 🙏🙏🙏

@ChintamreddySi1 @LakshmanGoudJSP @JanaswaramNEWS @JSPShatagniTeam @JanaSenaParty @DrSandeepJSP @priyaasowjanya @mnadendla @NagaBabuOffl @ganeshbandla 

https://t.co/ogoQdUDUsm https://t.co/aintUmqgB9"
57,KamaalSheihk,2022-09-22 16:02:05+00:00,0.0,,0.0,2.0,1.5729795548175483e+18,https://twitter.com/KamaalSheihk/status/1572979554817548288,,,,janasena,3766.0,"@siddusss @PawanKalyan Last time ye 7% voting tho odipoyadu ippudu baane undi kada janasena akkada kudaa... 

So noo worries"
58,Iam_SanthiSri,2022-09-22 16:00:25+00:00,0.0,,0.0,0.0,1.5729791353326182e+18,https://twitter.com/Iam_SanthiSri/status/1572979135332618241,,,,janasena,1278.0,@MaNivermaJsp @Keerthana_JSP @JSPVeeraMahila @JanaSenaParty 😂😂
59,GudiseGowtham,2022-09-22 16:00:19+00:00,0.0,,0.0,0.0,1.572979113736151e+18,https://twitter.com/GudiseGowtham/status/1572979113736151040,,['SaveAPFromYSRCP'],,janasena,149.0,"అది జబర్దస్త్ షో కాదు రోజా గారు పంచ్ డైలాగ్స్ వేస్తే పొగడటానికి... అది అసెంబ్లీ... అక్కడ వెయ్యవలసింది డైలాగ్స్ కాదు మీరు చేసిన అభివృద్ధి రాష్ట్ర ప్రయోజనాల గురించి మాట్లాడాలి...
#SaveAPFromYSRCP 

@JanaSenaParty @PawanKalyan @RayapatiAruna @sirishaponnuru @sujathajsp @keerthiJSP https://t.co/JwC3l9Pbov"
60,prudhvi5030,2022-09-22 16:00:17+00:00,0.0,,0.0,0.0,1.5729791038543995e+18,https://twitter.com/prudhvi5030/status/1572979103854399488,,,,janasena,17.0,@Harinani_ @JanaSenaParty @PawanKalyan Sari ga chustay 4 members kuda layru..yado camera front shooting vachinatullu over action okati..Yami ra Samba ..yi half knowledge batch yakada nuchi vacharu..AP lo unday villu hyd dog 🐕 kosam Moragatam yando..
61,HarinKumar9,2022-09-22 16:00:10+00:00,0.0,,0.0,0.0,1.5729790727116636e+18,https://twitter.com/HarinKumar9/status/1572979072711663622,,,,janasena,559.0,@MeeMSBNReddy @PawanKalyan @JanaSenaParty 👍
62,eswar_raju2755,2022-09-22 16:00:01+00:00,0.0,,0.0,0.0,1.5729790372152893e+18,https://twitter.com/eswar_raju2755/status/1572979037215289345,,,,janasena,1646.0,"@JanaSenaParty రోజా కి మంత్రి పదవీ బాధ్యతల స్వీకరణ తర్వాత బుర్ర పనిచేయడం లేదు, అందుకే బలసి మీడియా ముందుకు వచ్చి ఇలా పిచ్చిపట్టిన మాటలు మాట్లాడుతుంది"
63,prime9news,2022-09-22 15:59:34+00:00,0.0,,0.0,0.0,1.5729789229159997e+18,https://twitter.com/prime9news/status/1572978922915999744,,"['Chiranjeevi', 'Janasena', 'politics', 'APNews', 'prime9', 'Prime9News']",,janasena,2367.0,"చిరు వీడియో పై వైసీపీ క్లారిటీ..జనసేన -కాంగ్రెస్ సీరియస్: Big Fight In Debate | Prime9 News
 
#Chiranjeevi  #Janasena  #politics  #APNews #prime9  #Prime9News 

Watch Here &gt;&gt;&gt; https://t.co/z1ImjbITs6"
64,Mahijanasena3,2022-09-22 15:59:29+00:00,0.0,,0.0,0.0,1.5729789002544906e+18,https://twitter.com/Mahijanasena3/status/1572978900254490624,,['INDvAUS'],,janasena,63.0,"జింఖానా గ్రౌండ్స్ దగ్గర తొక్కిసలాట క్షతగాత్రులు త్వరగా కోలుకోవాలి - JanaSena Chief Sri Pawan Kalyan 

#INDvAUS https://t.co/zYIPWlvSLE"
65,RaviRav60581520,2022-09-22 15:59:07+00:00,0.0,,0.0,0.0,1.5729788083782287e+18,https://twitter.com/RaviRav60581520/status/1572978808378228738,,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572978754565341186/pu/img/Wp9YLMV_RdkXIMrD.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572978754565341186/pu/pl/ZA-TF6dTMhxJ9lwX.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572978754565341186/pu/vid/480x270/Iw8jQBNKe5LHrT91.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572978754565341186/pu/vid/640x360/_cYaZK5choj3hoxU.mp4?tag=12', bitrate=832000)], duration=139.987, views=1)]",janasena,703.0,@GudiseGowtham @PawanKalyan @JanaSenaParty ravi9553455593 https://t.co/51J1K374mW
66,MeeMSBNReddy,2022-09-22 15:58:49+00:00,2.0,,0.0,1.0,1.5729787357790495e+18,https://twitter.com/MeeMSBNReddy/status/1572978735779049473,,,,janasena,1230.0,@HarinKumar9 @PawanKalyan @JanaSenaParty చెయ్యొచ్చు..
67,JSPWestGodavari,2022-09-22 15:58:20+00:00,25.0,,10.0,0.0,1.5729786129949696e+18,https://twitter.com/JSPWestGodavari/status/1572978612994969603,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdRXsIKaEAI3wAh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdRXsIKaEAI3wAh?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FdRXs-QaIAAtR3L?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdRXs-QaIAAtR3L?format=jpg&name=large')]",janasena,4897.0,"జిల్లా చిరంజీవి యువత అధ్యక్షులు శ్రీ కోపల్లి శ్రీనివాస్ గారి చేతులు మీదుగా జిల్లా మెగా అభిమానులు, జనసేన నాయకులు, కార్యకర్తలు సమక్షంలో కుటుంబ సభ్యులకి ఇవ్వడం జరిగింది.
@JanaSenaParty https://t.co/2gZsRA6kql"
68,HARIPRASADREPA1,2022-09-22 15:57:55+00:00,0.0,,0.0,0.0,1.5729785076382474e+18,https://twitter.com/HARIPRASADREPA1/status/1572978507638247424,,"['YఛీPకట్టబానిసలు', '5రూపాయలPaytmపాలేర్లు']",,janasena,26.0,"@Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty అందులో   #YఛీPకట్టబానిసలు, #5రూపాయలPaytmపాలేర్లు అస్సలు  ఉండరంటారా మీరు??"
69,RaviRav60581520,2022-09-22 15:57:18+00:00,2.0,,1.0,0.0,1.5729783514423951e+18,https://twitter.com/RaviRav60581520/status/1572978351442395142,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdRXeA4aAAA2YPH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdRXeA4aAAA2YPH?format=jpg&name=large')]",janasena,703.0,@GudiseGowtham @PawanKalyan @JanaSenaParty Ravi 9554355593 https://t.co/RZdfpGKeiq
70,Narendra4JSP,2022-09-22 15:56:56+00:00,2.0,,1.0,1.0,1.5729782590502543e+18,https://twitter.com/Narendra4JSP/status/1572978259050254336,,,,janasena,6658.0,"@sasichalla97 @PSPKFan2You @PawanKalyan @NagaBabuOffl @JanaSenaParty Last time Jarigindi isari enduku avvuddi anukuntunav 
Isari manchi strong candidate chestharu JSP nunchi pakka win avvuddi ee seat"
71,prasadvizag9,2022-09-22 15:56:26+00:00,0.0,,0.0,0.0,1.572978134294868e+18,https://twitter.com/prasadvizag9/status/1572978134294867968,,,,janasena,164.0,"Ntr health university name change issue || jr ntr tweet on ntr health un... https://t.co/Avo5ybX4RT via @YouTube
@tarak9999 @ysjagan @ncbn @naralokesh @PawanKalyan @JanaSenaParty @YSRCParty @trending @imVkohli"
72,Interfail25,2022-09-22 15:56:10+00:00,1.0,,0.0,1.0,1.5729780695264338e+18,https://twitter.com/Interfail25/status/1572978069526433796,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdRXN5wUYAAKsHb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdRXN5wUYAAKsHb?format=jpg&name=large')]",janasena,612.0,@JSPVeeraMahila @ysjagan @JanaSenaParty @PawanKalyan Jai jon sena https://t.co/P6PB60wIzs
73,sasichalla97,2022-09-22 15:54:26+00:00,1.0,,0.0,0.0,1.5729776314733158e+18,https://twitter.com/sasichalla97/status/1572977631473315840,,,,janasena,16.0,@Narendra4JSP @PSPKFan2You @PawanKalyan @NagaBabuOffl @JanaSenaParty Last time seat ivvaledhu ani chala mandhi groups ga divide aipoyi last minute lo support lekunda chesaru
74,threekay,2022-09-22 15:53:52+00:00,0.0,,0.0,0.0,1.5729774887409828e+18,https://twitter.com/threekay/status/1572977488740982786,,,,janasena,103.0,"@RojaSelvamaniRK Roja garu...meeru Janasena vaallani dammunte Nagari ki rammani cheppi, raathriki raathri vaallani arrest cheyinchadam valla Mee pirikithanam bayata padindi Ani prajalu anukuntunnaru. Challenge chesi paaripothe Ela madam?"
75,sasichalla97,2022-09-22 15:53:51+00:00,0.0,,0.0,1.0,1.5729774839260815e+18,https://twitter.com/sasichalla97/status/1572977483926081536,,,,janasena,16.0,@Narendra4JSP @PSPKFan2You @PawanKalyan @NagaBabuOffl @JanaSenaParty Ledhu bro kastam same last time divide aipotaru andharu
76,Satyasai_jsp04,2022-09-22 15:53:05+00:00,1.0,,1.0,0.0,1.5729772897423933e+18,https://twitter.com/Satyasai_jsp04/status/1572977289742393346,,,,janasena,2437.0,@Narendra4JSP @GSRTarak @Ashok__Sv @JanaSenaParty Pk contest chesthe Geetha poti cheyyadu anna Avida safe side velle candidate elago odipothadani thelusu already inka varma antava full of negitivty ayana meeda 👍
77,Bushanpawan3,2022-09-22 15:52:25+00:00,1.0,,1.0,0.0,1.5729771233333862e+18,https://twitter.com/Bushanpawan3/status/1572977123333386240,,,,janasena,1365.0,@HanuNews Podduna lechinappati nunchii Mega family nd janasena medha edchee Lanjakodakaa telisindaa raa Bhada antee yela untundhoo. Adukontunnavu chudu.. idi raa Mee present situation.. 😂😂😂🤟.
78,vijay95181195,2022-09-22 15:52:25+00:00,0.0,,0.0,0.0,1.5729771224525824e+18,https://twitter.com/vijay95181195/status/1572977122452582403,,,,janasena,3.0,"@R_K_B @ncbn Veedu asalu ntr fan ayyindadu, oka vela aina sare nv povadam valla ntr ki emi nastam ledhu, meeru elage dramalu aadithe ntr fans andaru a ""janasena"" vaipo vellipotaru, appudu aa 23 kaasta a 9-10 avutaai appudu poorthi stayi lo onguntaru tdp vallu......"
79,RK81708862,2022-09-22 15:52:12+00:00,0.0,,0.0,0.0,1.5729770696882545e+18,https://twitter.com/RK81708862/status/1572977069688254464,,,,janasena,1.0,"@SriKusampudi @AmbatiRambabu @JanaSenaParty @PawanKalyan @NagaBabuOffl @mnadendla @ysjagan అది ప్రయివేటు కుల పథకం కాదు,ప్రభుత్వ పథకాల కు  మాజీ ముఖ్యమంత్రు ల పేర్లు పెడతారు కానీ    ఏ కులానికి సంబంధించిన వ్యక్తుల పేర్లు పెట్టరు ."
80,HarinKumar9,2022-09-22 15:52:04+00:00,3.0,,0.0,1.0,1.572977035844395e+18,https://twitter.com/HarinKumar9/status/1572977035844395008,,['MyJanaSena_MyContribution'],,janasena,559.0,"JSP donations through credit card pay cheyocha

#MyJanaSena_MyContribution
@PawanKalyan @JanaSenaParty"
81,Naveenpagadala6,2022-09-22 15:50:54+00:00,5.0,,0.0,1.0,1.572976743916634e+18,https://twitter.com/Naveenpagadala6/status/1572976743916634113,,,,janasena,369.0,"@Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty Pk Bhimavaram fix anukunta ekkada nagababu ne dhimpithe baguntadhi
Evarina sare mega family nunchi ithe chala effective ga vuntadhi e areas lo mega family ki strong antaru 
Pk dhigithe one sided ithadhi 👍"
82,chinnapillod,2022-09-22 15:50:30+00:00,0.0,,0.0,0.0,1.5729766411562066e+18,https://twitter.com/chinnapillod/status/1572976641156206592,,,,janasena,210.0,"@editorSATISHJAY @BattulaBalarama @JanaSenaParty @PawanKalyan @mnadendla @TrendPSPK @AdmirePawanism @PawanismNetwork @Narendra4JSP  monna rajolu anna kadha
 ithane. Ithanidhi rajolu anukunna 👀"
83,581335,2022-09-22 15:45:57+00:00,0.0,,0.0,0.0,1.5729754984810045e+18,https://twitter.com/581335/status/1572975498481004544,,,,janasena,276.0,@Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty Shehsha Kumari ki thappa evadiki seat ivvadu...😂😂😂😂
84,Satyasai_jsp04,2022-09-22 15:45:06+00:00,6.0,,1.0,0.0,1.5729752816144957e+18,https://twitter.com/Satyasai_jsp04/status/1572975281614495745,,,,janasena,2437.0,@Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty Pk contest chesthe ycp lo vunde karyakarthalu kuda vache alochanalo vunnaru bro jsp loki Last time ikkada sariyana candidate leka maa relatives ycp ki support chesaru few members 🙏
85,Srikanthgoudjsp,2022-09-22 15:42:41+00:00,0.0,,0.0,0.0,1.5729746735746621e+18,https://twitter.com/Srikanthgoudjsp/status/1572974673574662144,,['INDvAUS'],,janasena,30.0,"జింఖానా గ్రౌండ్స్ దగ్గర తొక్కిసలాట క్షతగాత్రులు త్వరగా కోలుకోవాలి - JanaSena Chief Sri @PawanKalyan 

#INDvAUS 
@Anjaneyulu_JSP @sujathajsp @TeenmarMallanna"
86,Ravi07175521,2022-09-22 15:42:27+00:00,0.0,,0.0,0.0,1.5729746173667901e+18,https://twitter.com/Ravi07175521/status/1572974617366790144,,,,janasena,172.0,@Harinani_ @JanaSenaParty @PawanKalyan సిగ్గు లేదు రా మీకు ladies ని ఏడిపిస్తున్నారు
87,235_bro,2022-09-22 15:42:05+00:00,0.0,,0.0,0.0,1.5729745234604892e+18,https://twitter.com/235_bro/status/1572974523460489216,,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FdRT_FFaMAI4GTT.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FdRT_FFaMAI4GTT.mp4', bitrate=0)])]",janasena,77.0,@JanaSenaParty ap ts youths book pk dog n dogs package brokers in ap family's ladies prastutes booking via pk dog party ap prastutes from any where in line jsprastutes app in Google Play Store pk dogs ap prastutes family's ladies appdisn kiad n book russian wife too oY online book ur solt https://t.co/EvR89hDnI3
88,EswaraR64257108,2022-09-22 15:40:06+00:00,0.0,,0.0,0.0,1.5729740240111616e+18,https://twitter.com/EswaraR64257108/status/1572974024011161601,,,,janasena,0.0,@JSPVeeraMahila @ysjagan @JanaSenaParty @PawanKalyan Petteduleve....ayana sradda pettakapite carona time andaru chache vaalle
89,Appalareddy63,2022-09-22 15:39:31+00:00,0.0,,0.0,0.0,1.5729738787456328e+18,https://twitter.com/Appalareddy63/status/1572973878745632770,,,,janasena,17.0,@NThathamsetty @apcmo @JanaSenaParty @JSPShatagniTeam @PawanKalyan @mnadendla @NagaBabuOffl ఆల్రెడీ మి ఫ్యామిలీలో ఈ పథకాలు మిరు మి వాళ్ళు దొబ్బుతున్నరు కదా ఆ అవసరము మీకే ఉంది sri Reddy ki ఆ అవసరము లేదు
90,bolisetti_satya,2022-09-22 15:39:01+00:00,138.0,,45.0,0.0,1.572973753063342e+18,https://twitter.com/bolisetti_satya/status/1572973753063342080,,['JSPForNewAgePolitics'],,janasena,81133.0,"రేపు ఉదయం 8గంటలకు 99 టీవీలో 

* వైఎస్సార్ కాంగ్రెస్ పార్టీకి జీవితకాల అధ్యక్షుడుగా జగన్ నామినేషన్ చెల్లదు అని సీఈసీ ప్రకటనతో జగన్ షాక్.. 

* కుప్పంలో జగన్ ఎందుకు వేలు పెడుతున్నారో..

అనే అంశాలపై చర్చ..

#JSPForNewAgePolitics 
@JanaSenaParty"
91,JSP_Activist2,2022-09-22 15:38:35+00:00,5.0,,2.0,0.0,1.572973642434351e+18,https://twitter.com/JSP_Activist2/status/1572973642434351106,,['SaveAPFromYSRCP'],,janasena,10.0,"ఎన్నో వాటికి మీకు కావాల్సిన పేర్లు పెట్టుకున్నారు అలాగే మా రాజమండ్రి సెంట్రల్ జైలుకు మీకున్న అనుభవాన్ని స్పూర్తిగా తీసుకుని జగనన్న సెంట్రల్ జైలు అని నామకరణం చేయండి అయ్యా...

#SaveAPFromYSRCP 
.@JanaSenaParty || .@PawanKalyan"
92,myu6093,2022-09-22 15:38:34+00:00,2.0,,0.0,1.0,1.5729736371660186e+18,https://twitter.com/myu6093/status/1572973637166018560,,,,janasena,254.0,@Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty Opposite Candidate kuda ah community వాడే ఉంటాడు గా
93,subbi021,2022-09-22 15:37:53+00:00,0.0,,0.0,0.0,1.5729734675528417e+18,https://twitter.com/subbi021/status/1572973467552841728,,,,janasena,7.0,@JanaSenaParty @PawanKalyan Arey PK no dare to question TS govt?
94,MaheshJSP,2022-09-22 15:37:30+00:00,0.0,,0.0,0.0,1.5729733720527544e+18,https://twitter.com/MaheshJSP/status/1572973372052754432,,,,janasena,5331.0,"@sridharnalisety @JanaSenaParty @PawanKalyan @NagaBabuOffl Aa dam peru maarchamante cheppandi, maarustam,
Neellu, gatra adagoddu maa @ysjagan annanu"
95,EswaraR64257108,2022-09-22 15:37:26+00:00,0.0,,0.0,0.0,1.5729733552294134e+18,https://twitter.com/EswaraR64257108/status/1572973355229413377,,,,janasena,0.0,@JanaSenaParty For example minister daggaraku velli ami peekudaamani tayarayaru
96,kicklife,2022-09-22 15:37:05+00:00,0.0,,0.0,0.0,1.5729732661801206e+18,https://twitter.com/kicklife/status/1572973266180120588,,,,janasena,1.0,@tarak9999 True sir.Iam janasena fan.but I love you also sir.if you and pspk join will creat history repeats likes Sr NTR PERIOD.👏
97,sridharnalisety,2022-09-22 15:35:51+00:00,9.0,,2.0,1.0,1.572972955688407e+18,https://twitter.com/sridharnalisety/status/1572972955688407040,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdRSjXRaUAAbE-D?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdRSjXRaUAAbE-D?format=jpg&name=large')]",janasena,1574.0,"ఆత్మకూరు నియోజకవర్గంలో సుమారు 80 టీఎంసీల నీటి నిల్వ సామర్థ్యం ఉన్న రిజర్వాయర్లు ఉన్నప్పటికీ, కనీసం 5%  నీటిని కూడా నియోజకవర్గానికి ఉపయోగించలేరా???.. ఆత్మకూరు నియోజకవర్గ జనసేన పార్టీ ఇంచార్జ్ నలిశెట్టి శ్రీధర్..
@JanaSenaParty @PawanKalyan @NagaBabuOffl https://t.co/UI3VZKHjqU"
98,DheerajVamsi2,2022-09-22 15:34:59+00:00,0.0,,0.0,0.0,1.5729727371483546e+18,https://twitter.com/DheerajVamsi2/status/1572972737148354560,,,,janasena,1.0,@PSPKFan2You @Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty East west gurinchi bro vallu cheptundi infact JSP ni evad care cheyle last election lo but akkada manchi voting vachindi
